dataset,candidate_id,base_accuracy,accuracy,delta_pp,base_last50_accuracy,last50_accuracy,delta_last50_pp,delta_correct,delta_last50_correct,mean_gate,median_gate,gate_p10,gate_p25,gate_p75,gate_p90,mean_effective_update_mass,prediction_sha256,state_sha256,health_status
fgvc,U1_t0.3_p1,27.242724272427242,27.032703270327033,-0.21002100210020913,28.974205158968207,28.614277144571087,-0.35992801439711997,-7,-6,0.9274442791938782,0.9512970447540283,0.8322460651397705,0.9004415273666382,0.9864352345466614,0.9999910712242126,0.9274464845657349,8843453f29909e8d691a8a28737486da34ef1382748c5b4af796d563d7908def,3f4aa589a595b49a40119d1db45b24795ca12b259d8716b739d4e3c21acb35e5,healthy
fgvc,U1_t0.3_p2,27.242724272427242,26.282628262826282,-0.9600960096009601,28.974205158968207,27.834433113377326,-1.139772045590881,-32,-19,0.8648215532302856,0.9064165353775024,0.6853189945220948,0.8113890886306763,0.9728761911392212,0.999985933303833,0.864823579788208,2ffa2019ca698505655b4f97fd6f8a2843297405e6821a0f2b9e4c6a40989bb3,82a6836aac9a27c5f3a403049cad1cf41307f43599b675abc723fce570317919,healthy
fgvc,U1_t0.6_p0.25,27.242724272427242,27.122712271227122,-0.12001200120012001,28.974205158968207,28.854229154169165,-0.11997600479904236,-4,-2,0.9896180033683777,0.9937360286712646,0.9767206072807312,0.9869020581245422,0.9982044696807861,0.9999991059303284,0.9896202683448792,801edcfe296d5c4f28a2eeb08ef5c5ac3d0be86c8a8b304f3feba22fccf33fa1,57f04dc863992994e79f7cdacedbe82653efc50041ae00ab0dc0dc5e642c3885,healthy
fgvc,U1_t0.6_p0.5,27.242724272427242,27.122712271227122,-0.12001200120012001,28.974205158968207,28.794241151769647,-0.17996400719855998,-4,-3,0.9796083569526672,0.9874780774116516,0.954264223575592,0.973980724811554,0.9964233040809631,0.9999982595443726,0.9796105623245239,7519bd3a9043230942f3b63ecc2d44bb896943921f3555816ce7a09ada5b5f22,9c8a168d8a09547a2eead1e97b2dce972ba853a979cb1f7568795ed2b4bba278,healthy
fgvc,U1_t0.6_p1,27.242724272427242,27.122712271227122,-0.12001200120012001,28.974205158968207,28.974205158968207,0.0,-4,0,0.9605012536048889,0.9750621914863586,0.9103614091873169,0.9483665227890015,0.9932674765586853,0.9999962449073792,0.9605033993721008,8b5c0ea7ea76ef256d047d150335f7ab6edcca393ca310841fb4b858cf7de36f,a997e994e5d77487d6014e9b4fc4098180f2ecd5101609a97070ead8acfabc6f,healthy
fgvc,U1_t0.6_p2,27.242724272427242,27.062706270627064,-0.18001800180017824,28.974205158968207,28.674265146970605,-0.29994001199760234,-6,-5,0.925490140914917,0.9505542516708374,0.8275136470794677,0.8979774117469788,0.9859208464622498,0.9999903202056885,0.9254922866821289,0e500d7da9273ba047bd334e06fa11753f0b1157fe5cd6f57922911ac8a7ac5e,97222b563169a62bccb46983c7efe460970ae03c6e7025667dece2161807f10f,healthy
caltech101,U1_t0.075_p0.25,94.36105476673428,94.19878296146045,-0.16227180527383211,95.1338199513382,95.1338199513382,0.0,-4,0,0.9616539478302002,0.9999998211860657,0.9169112324714661,0.9962169528007507,1.0,1.0,0.9616570472717285,ae24b8f1ce4b4a6eade6bdfe2ebdfd44bea8359f2608fc115d29aae7d75d1d7e,e75606dfdcbedcf28d100db0d9a29003dfd51a64b0b6a75363426f443532a340,healthy
caltech101,U1_t0.075_p0.5,94.36105476673428,94.11764705882354,-0.24340770791074817,95.1338199513382,95.05271695052717,-0.0811030008110265,-6,-1,0.9426345825195312,0.9999996423721313,0.8662382245063782,0.9942919015884399,1.0,1.0,0.94263756275177,9c90c26814034824ff99d576308f80441502b4542c2f359b4694b767843e27af,b771342d6a9c248e0dfc747e3a0acb77133e7456f0e4c385aaff5a3df3048367,healthy
caltech101,U1_t0.075_p1,94.36105476673428,94.15821501014199,-0.20283975659229725,95.1338199513382,95.05271695052717,-0.0811030008110265,-5,-1,0.9073798656463623,0.9999991655349731,0.6875494599342347,0.9727407693862915,1.0,1.0,0.9073830246925354,65250d9f0c354b6005a18c79fd5371cdb22eb4e7f36435a8aaff9a223ade5ce2,3176f388646073df2b7d82959a90282767da63ea2146206f634bb109d7225e0c,healthy
caltech101,U1_t0.075_p2,94.36105476673428,94.2393509127789,-0.12170385395538119,95.1338199513382,95.1338199513382,0.0,-3,0,0.8429755568504333,0.9999951124191284,0.19466236531734468,0.8025206327438354,1.0,1.0,0.8429782390594482,419f091bdc3dd5167bd2dca6d06ae010bf840b81b5157ceacfaf3c5ba1b5a1b4,b559d80f3e4104605180bba31736143dc584062449db84c9b88d518ec2a798d3,healthy
